Sim	Run	Time	Inds	seeds	cover	rootmass	shootmass	PFT	monoculture	invader	AllocSeed	LMR	m0	MaxMass	mSeed	Dist	pEstab	Gmax	SLA	palat	memo	RAR	growth	mThres	clonal	propSex	meanSpacerLength	sdSpacerLength	Resshare	AllocSpacer	mSpacer	
1	0	66	17	0	0.108767	8432.94	4645.62	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	66	24	0	0.1042	11381.9	6258.47	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	67	18	0	0.298647	17754.5	11413.1	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	67	12	0	0.127747	11241.4	11227.3	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	67	3	0	0.0381667	3167.03	1786.25	16	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	67	14	0	0.11808	12403	14102.3	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	67	10	0	0.0644667	8891.93	7985.34	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	67	14	0	0.1238	6682.1	5326.06	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	67	23	0	0.144947	11076	8947.73	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	67	19	0	0.0937467	9451.43	7634.29	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	68	19	0	0.269767	18353.8	2955.08	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	68	12	0	0.127067	11278.4	4911.67	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	68	3	0	0.0362	3385.58	395.585	16	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	68	12	0	0.0965	10872.1	5783.55	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	68	10	0	0.0541667	9810.13	2743.05	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	68	13	0	0.124533	6439.22	1458.78	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	68	24	0	0.153933	12183.4	4202.51	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	68	18	0	0.0710333	8853.02	2185.64	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	69	15	0	0.2269	15051.2	2477.98	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	69	11	0	0.123367	10466.8	4871.61	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	69	1	0	0.00806667	1232.73	81.9215	16	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	69	15	0	0.124767	13704	6783.96	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	69	12	0	0.0689333	11595.6	4288.96	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	69	10	0	0.0843	5064.08	1173.81	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	69	32	0	0.202067	15714.2	5090.18	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	69	15	0	0.0619333	7117.16	2131.01	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	70	14	0	0.233007	14350.7	2926.66	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	70	12	0	0.130893	11112	7451.54	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	70	1	0	0.0136267	1232.73	354.425	16	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	70	15	0	0.135593	13659.4	9489.53	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	70	14	0	0.10044	13258.8	7386.03	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	70	11	0	0.11016	5562.93	1586.86	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	70	34	0	0.232767	16993.1	6656.9	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	70	14	0	0.0698467	7067.39	3346.59	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	71	11	0	0.186927	11469.8	7649.06	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	71	13	0	0.142713	12365.8	13127.4	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	71	16	0	0.155327	14370.5	16600.3	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	71	13	0	0.103447	12671	11960.6	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	71	8	0	0.0816667	4085.32	3342.19	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	71	31	0	0.24446	16786.8	13906.2	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	71	13	0	0.0717933	7037	6486.6	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	72	10	0	0.108167	9984.03	4171.28	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	72	15	0	0.139867	13915.6	9647.82	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	72	14	0	0.103733	12517.8	8907.97	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	72	14	0	0.0848667	12394.3	6282.07	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	72	15	0	0.0935333	7003.88	3588.01	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	72	29	0	0.191133	15436.1	7421.99	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	72	14	0	0.0542667	7043.47	3086.13	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	73	8	0	0.130667	8303.07	5370.09	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	73	15	0	0.167813	13923	14580.8	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	73	17	0	0.155333	15609.6	17782.6	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	73	18	0	0.128047	16398.9	14636.6	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	73	12	0	0.104613	5789.39	4635.94	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	73	31	0	0.246847	16372.7	13463.9	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	73	10	0	0.0557467	5364.82	4423.33	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	74	12	0	0.183	11674.8	7282.97	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	74	17	0	0.1774	15238.6	14254	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	74	17	0	0.1511	14810	15162	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	74	17	0	0.117567	15506.3	11648.4	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	74	15	0	0.134633	7154.96	5344.97	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	74	32	0	0.197333	16506.9	11182.6	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	74	11	0	0.0557333	6053.44	4367.19	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	75	14	0	0.2253	13447.9	8951.1	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	75	18	0	0.171167	15972.4	16535.8	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	75	17	0	0.1384	14995.2	17156.5	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	75	15	0	0.101433	14960.6	14402.5	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	75	15	0	0.123733	6876.31	5527.87	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	75	31	0	0.205033	15620.6	13344.6	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	75	10	0	0.0597333	5316.25	4962.26	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	76	15	0	0.2601	15348.8	9033.75	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	76	15	0	0.1732	13608	12468.7	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	76	15	0	0.1218	12976.9	11796.7	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	76	16	0	0.0886333	15491.3	8751.26	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	76	15	0	0.134767	7139.39	5104.43	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	76	24	0	0.150733	12651.2	7853.29	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	76	10	0	0.0445667	4859.72	2778.18	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	77	13	0	0.2378	13561.4	8894.26	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	77	15	0	0.176867	14003.6	14686	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	77	14	0	0.130467	12741.3	14391.7	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	77	15	0	0.1142	14529.4	11894.3	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	77	14	0	0.138267	6660.49	5237.39	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	77	20	0	0.1369	10380	8334.6	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	77	11	0	0.0622333	5607.8	4654.94	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	78	16	0	0.306367	15921.3	2948.14	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	78	18	0	0.1798	15953.8	8728.37	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	78	14	0	0.115767	12298.2	6621.42	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	78	14	0	0.0932333	12948.5	5615.85	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	78	9	0	0.0926	4368.34	1071.64	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	78	20	0	0.129267	10511.7	3945.59	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	78	14	0	0.0649	6768.02	2282.52	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	79	13	0	0.210333	13270.3	6549.77	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	79	20	0	0.190533	17880.6	13341.9	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	79	17	0	0.127	14996.8	10674	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	79	18	0	0.1028	15540.1	7325.91	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	79	6	0	0.0440667	2862.89	1663.11	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	79	24	0	0.1362	11786.5	5676.58	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	79	20	0	0.0791333	9291.86	3969.31	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	80	12	0	0.208413	11631.9	1665.58	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	80	19	0	0.209613	16838.6	9487.14	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	80	16	0	0.1482	13943.9	6599.72	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	80	18	0	0.110513	15834.5	5647.14	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	80	6	0	0.0645333	2786.73	581.517	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	80	23	0	0.142947	11097.4	3839.74	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	80	18	0	0.0695133	8176.2	2523.93	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	81	8	0	0.1264	8540.3	3967.3	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	81	20	0	0.1906	17975	13144.2	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	81	17	0	0.123233	15118.2	10201.4	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	81	18	0	0.0962	17515.8	7517.65	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	81	3	0	0.0293333	1513.77	893.57	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	81	33	0	0.192333	16212.3	7511.6	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	81	18	0	0.0701667	8963.74	3347.36	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	82	11	0	0.1859	10806.8	6602.12	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	82	18	0	0.189433	16554.4	14625.7	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	82	16	0	0.136033	14030.8	13264	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	82	19	0	0.116767	17767.3	12182.7	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	82	3	0	0.0256333	1335.74	955.404	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	82	33	0	0.217867	16523.2	11055.4	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	82	22	0	0.0943333	10700.8	6652.33	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	83	11	0	0.161787	10482.3	2397.43	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	83	16	0	0.18412	15003.9	9517.26	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	83	20	0	0.15466	16945.3	10441.8	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	83	20	0	0.138407	18303.8	9074.85	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	83	3	0	0.0235	1377.12	452.074	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	83	34	0	0.230787	16689.7	7845.66	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	83	23	0	0.124273	10921.8	4257.93	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	84	8	0	0.1322	7960.03	4623.34	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	84	18	0	0.2131	16654.1	15463.9	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	84	18	0	0.1748	15728.5	15778.5	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	84	19	0	0.104667	17711.9	10273.6	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	84	2	0	0.0203333	990.097	729.184	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	84	30	0	0.2012	15126.5	10042.5	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	84	20	0	0.0982333	10062.6	5655.86	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	85	10	0	0.0946	9350.72	3413.45	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	85	15	0	0.150667	13668.3	9064.61	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	85	20	0	0.1508	17334.1	11499.3	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	85	20	0	0.114533	17594.1	7232.64	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	85	4	0	0.0188	1838.87	792.474	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	85	28	0	0.190133	13461.6	6506.35	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	85	23	0	0.0855333	10584.1	4101.7	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	86	3	0	0.0430667	3157.47	1250.99	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	86	15	0	0.169433	13874.1	11278.7	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	86	21	0	0.1751	18723.9	13193	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	86	19	0	0.144533	18039.3	11247.8	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	86	4	0	0.0272	1963.62	1109.72	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	86	30	0	0.1987	15547.6	8066.69	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	86	21	0	0.0989	10823.6	5274.1	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	87	3	0	0.0574667	3349.62	2120.7	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
